src_form,tgt_form,tgt_lang,meaning,sem_field,sem_cat,ID,Target_Form_ID,Target_Form_Row_ID,Target_WOLD_ID,Target_Language_ID_CLDF,Target_Glottocode,Source_Language,Source_Glottocode,Parameter_ID,Concepticon_ID,Concepticon_Gloss,Target_Borrowed,Target_Borrowed_Score,Borrowing_Comment,Borrowing_Source,label_loan,neg_type,pair_source,src_form_norm,tgt_form_norm,row_uid
джюрякъ,dschurak,Saramaccan,to roast or fry,Food and drink,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,джюрякъ,dschurak,cognate_external_0001691
múkátai,akšə̑·lgə̑ftə̑ms,Swahili,the doubt,Cognition,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,múkátai,akšə̑·lgə̑ftə̑ms,noncognate_external_0003732
джурегымъ,джуре̒к,Otomi,the arch,The house,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,джурегымъ,джуре̒к,cognate_external_0002623
tuγoniː,ˈtwuwɜ̞ː,Kildin Saami,and,Cognition,Function word,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,tuγoniː,ˈtwuwɜ̞ː,cognate_external_0005545
part,parto,Selice Romani,the shore,The physical world,Noun,124.0,SeliceRomani-1-27-1,47790.0,9.0,9.0,west2376,Hungarian,hung1274,1-27,113.0,SHORE,1. clearly borrowed,1.0,,,1,positive,wold_positive,part,parto,pos_0000121
laʔana,là'ánàa,Hausa,the crime,Modern world,Noun,11204.0,Hausa-23-37-2,12286.0,4.0,4.0,haus1257,Arabic,stan1318,23-37,1066.0,CRIME,1. clearly borrowed,1.0,,,1,positive,wold_positive,laʔana,là'ánàa,pos_0010675
Präsident,prezident,Lower Sorbian,the president,Modern world,Noun,18268.0,LowerSorbian-23-31-1,29207.0,10.0,10.0,lowe1385,New High German,stan1295,23-31,899.0,PRESIDENT,1. clearly borrowed,1.0,,,1,positive,wold_positive,Präsident,prezident,pos_0017361
mɨ́r,узакъ,Lower Sorbian,the plate,Food and drink,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mɨ́r,узакъ,noncognate_external_0002508
čiabu,ʨërɛ́,Q'eqchi',the battery,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,čiabu,ʨërɛ́,noncognate_external_0001528
ṣarf; ṣarāf,sarafu,Swahili,the coin,Possession,Noun,8243.0,Swahili-11-44-1,52686.0,1.0,1.0,swah1253,Arabic,stan1318,11-44,1867.0,COIN,1. clearly borrowed,1.0,,,1,positive,wold_positive,ṣarf; ṣarāf,sarafu,pos_0007859
tuγə,tuxsu,Sakha,Tuesday,Time,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,tuγə,tuxsu,cognate_external_0000362
laqiya,řqa,Tarifiyt Berber,to catch,Motion,Verb,13647.0,TarifiytBerber-10-252-1,2161.0,6.0,6.0,tari1263,Classical Arabic,,10-252,702.0,CATCH,1. clearly borrowed,1.0,,,1,positive,wold_positive,laqiya,řqa,pos_0013052
жöряк,aɣula,Malagasy,the pine,Agriculture and vegetation,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,жöряк,aɣula,noncognate_external_0006533
plata,plata,Mapudungun,the money,Possession,Noun,3434.0,Mapudungun-11-43-1,35097.0,41.0,41.0,mapu1245,Spanish,stan1288,11-43,1559.0,MONEY,1. clearly borrowed,1.0,,,1,positive,wold_positive,plata,plata,pos_0003346
λύκος,hjarta,Romanian,to destroy,Possession,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,λύκος,hjarta,noncognate_external_0001550
foroforo,popoo,Swahili,the nut,Food and drink,Noun,21428.0,Swahili-5-77-8,52193.0,1.0,1.0,swah1253,Malagasy,plat1254,5-77,191.0,NUT,2. probably borrowed,0.75,,,1,positive,wold_positive,foroforo,popoo,pos_0020426
fuß,rɨ̞x,English,to arrive,Motion,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,fuß,rɨ̞x,noncognate_external_0004987
akšə̑ńä,akšə̑pńan,Vietnamese,to forgive,Emotions and values,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšə̑ńä,akšə̑pńan,cognate_external_0005103
tʃjyrjekh,piede,Seychelles Creole,the boomerang,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,tʃjyrjekh,piede,noncognate_external_0007436
corner,kwánàa,Hausa,the corner,Spatial relations,Noun,10997.0,Hausa-12-76-2,11749.0,4.0,4.0,haus1257,English,stan1293,12-76,192.0,CORNER,1. clearly borrowed,1.0,,,1,positive,wold_positive,corner,kwánàa,pos_0010489
sürɛx,túksu,Oroqen,the cart or wagon,Motion,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,sürɛx,túksu,noncognate_external_0007332
tawat?,táwàt,Kanuri,certain,Cognition,Adjective,17916.0,Kanuri-17-37-1,24476.0,5.0,5.0,cent2050,Arabic,stan1318,17-37,509.0,CERTAIN,2. probably borrowed,0.75,,,1,positive,wold_positive,tawat?,táwàt,pos_0017025
kocsi,koči,Selice Romani,the cart or wagon,Motion,Noun,701.0,SeliceRomani-10-75-1,48719.0,9.0,9.0,west2376,Hungarian,hung1274,10-75,122.0,CART,1. clearly borrowed,1.0,,,1,positive,wold_positive,kocsi,koči,pos_0000688
d̬jǿlɣɔː,măin,Romanian,to dribble,The body,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,d̬jǿlɣɔː,măin,noncognate_external_0007137
mək,soleil,Takia,the letter,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mək,soleil,noncognate_external_0008752
ólom (ólm-),ólmo,Selice Romani,the lead,Basic actions and technology,Noun,638.0,SeliceRomani-9-68-1,48604.0,9.0,9.0,west2376,Hungarian,hung1274,9-68,627.0,LEAD (CHEMICAL ELEMENT),1. clearly borrowed,1.0,,,1,positive,wold_positive,ólom (ólm-),ólmo,pos_0000626
dschurak,йөрәк,Takia,the prison,Law,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,dschurak,йөрәк,cognate_external_0002427
sole,akšə̑ldan,Zinacantán Tzotzil,the fine,Law,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,sole,akšə̑ldan,noncognate_external_0000950
aguja,7akusha,Zinacantán Tzotzil,the needle(1),Clothing and grooming,Noun,6206.0,ZinacantanTzotzil-6-36-1,57438.0,33.0,33.0,tzot1259,Spanish,stan1288,6-36,1382.0,NEEDLE (FOR SEWING),1. clearly borrowed,1.0,,,1,positive,wold_positive,aguja,7akusha,pos_0005895
sol,ašulgaftums,Takia,the number,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,sol,ašulgaftums,noncognate_external_0001328
ʐʏrjek,amardu,Takia,the soldier,Warfare and hunting,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ʐʏrjek,amardu,noncognate_external_0010435
bébék,bébék,Indonesian,the duck,Animals,Noun,15673.0,Indonesian-3-57-1,16628.0,27.0,27.0,indo1316,Balinese,bali1278,3-57,1360.0,DUCK,1. clearly borrowed,1.0,,,1,positive,wold_positive,bébék,bébék,pos_0014881
čiabu,àbór,Tarifiyt Berber,weak,The body,Adjective,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,čiabu,àbór,noncognate_external_0005033
zabana,saban'na,Japanese,the savanna,The physical world,Noun,13144.0,Japanese-1-411-1,19739.0,21.0,21.0,nucl1643,Taino,tain1254,1-411,260.0,SAVANNA,1. clearly borrowed,1.0,,,1,positive,wold_positive,zabana,saban'na,pos_0012593
mákár̃ántáa,màkàràndí,Kanuri,the school,Cognition,Noun,17913.0,Kanuri-17-28-1,24470.0,5.0,5.0,cent2050,Hausa,haus1257,17-28,673.0,SCHOOL,1. clearly borrowed,1.0,,,1,positive,wold_positive,mákár̃ántáa,màkàràndí,pos_0017022
aʃo,akʃa,White Hmong,the number,Modern world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,aʃo,akʃa,cognate_external_0004345
ыраххы,akšə̑lgə̑ftə̑ms,Selice Romani,the tent,The house,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ыраххы,akšə̑lgə̑ftə̑ms,noncognate_external_0008672
faciēs,face,English,the face,The body,Noun,14745.0,English-4-204-1,7247.0,13.0,13.0,stan1293,Latin,,4-204,1560.0,FACE,1. clearly borrowed,1.0,,,1,positive,wold_positive,faciēs,face,pos_0014085
kastron,castron,Romanian,the bowl,Food and drink,Noun,11623.0,Romanian-5-33-3,43376.0,8.0,8.0,roma1327,Bulgarian,bulg1262,5-33,1530.0,BOWL,1. clearly borrowed,1.0,,,1,positive,wold_positive,kastron,castron,pos_0011077
costumbre,kojtumrem ~ kojtumbrem,Yaqui,the custom,Social and political relations,Noun,7185.0,Yaqui-19-61-1,64093.0,32.0,32.0,yaqu1251,Spanish,stan1288,19-61,1747.0,CUSTOM,1. clearly borrowed,1.0,,,1,positive,wold_positive,costumbre,kojtumrem ~ kojtumbrem,pos_0006871
enged,engedinen,Selice Romani,to permit,Social and political relations,Verb,975.0,SeliceRomani-19-47-2,49292.0,9.0,9.0,west2376,Hungarian,hung1274,19-47,1003.0,PERMIT,1. clearly borrowed,1.0,,,1,positive,wold_positive,enged,engedinen,pos_0000961
xorɨ,óša,Hup,the plate,Food and drink,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,xorɨ,óša,noncognate_external_0004724
can,kann (2),Seychelles Creole,the tin/can,Modern world,Noun,19575.0,SeychellesCreole-23-54-2,51564.0,7.0,7.0,sese1246,English,stan1293,23-54,1051.0,CAN,1. clearly borrowed,1.0,,,1,positive,wold_positive,can,kann (2),pos_0018623
ventana,ventana,Zinacantán Tzotzil,the window,The house,Noun,6217.0,ZinacantanTzotzil-7-25-1,57477.0,33.0,33.0,tzot1259,Spanish,stan1288,7-25,1375.0,WINDOW,1. clearly borrowed,1.0,,,1,positive,wold_positive,ventana,ventana,pos_0005906
banana,banaan,Dutch,the banana,Agriculture and vegetation,Noun,15895.0,Dutch-8-84-1,6103.0,12.0,12.0,dutc1256,Portuguese,port1283,8-84,868.0,BANANA,1. clearly borrowed,1.0,,,1,positive,wold_positive,banana,banaan,pos_0015103
mə̄i,aɣula,Yaqui,the meat,Food and drink,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mə̄i,aɣula,noncognate_external_0007223
dísz,díso,Selice Romani,the ornament or adornment,Clothing and grooming,Noun,477.0,SeliceRomani-6-71-1,48381.0,9.0,9.0,west2376,Hungarian,hung1274,6-71,917.0,ORNAMENT,1. clearly borrowed,1.0,,,1,positive,wold_positive,dísz,díso,pos_0000465
ašnazi͔ńe,akšu,Romanian,the aunt,Kinship,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ašnazi͔ńe,akšu,cognate_external_0003723
spada,spadă,Romanian,the sword,Warfare and hunting,Noun,12252.0,Romanian-20-27-1,44689.0,8.0,8.0,roma1327,Italian,ital1282,20-27,1535.0,SWORD,1. clearly borrowed,1.0,,,1,positive,wold_positive,spada,spadă,pos_0011702
qarawul,qarawul,Bezhta,the guard,Warfare and hunting,Noun,18879.0,Bezhta-20-471-1,4264.0,15.0,15.0,bezh1248,Avar,avar1256,20-471,1940.0,GUARD,1. clearly borrowed,1.0,,,1,positive,wold_positive,qarawul,qarawul,pos_0017961
àwə̀,ákúp,Thai,the south,Spatial relations,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,àwə̀,ákúp,noncognate_external_0008467
xiào,xyaum,White Hmong,to learn,Cognition,Verb,7650.0,WhiteHmong-17-24-1,61019.0,25.0,25.0,hmon1333,Chinese,mand1415,17-24,504.0,LEARN,1. clearly borrowed,1.0,,,1,positive,wold_positive,xiào,xyaum,pos_0007269
yíwèn,gimon,Japanese,the doubt,Cognition,Noun,2494.0,Japanese-17-43-2,21426.0,21.0,21.0,nucl1643,Chinese,mand1415,17-43,1308.0,DOUBT,1. clearly borrowed,1.0,,,1,positive,wold_positive,yíwèn,gimon,pos_0002419
jibuk,jipij yuwa-,Gurindji,to bury,The body,Verb,19788.0,Gurindji-4-78-1,9964.0,31.0,31.0,guri1247,Jaminjung,djam1255,4-78,1719.0,BURY,2. probably borrowed,0.75,,,1,positive,wold_positive,jibuk,jipij yuwa-,pos_0018832
calentura,kalintura,Imbabura Quechua,the fever,The body,Noun,16403.0,ImbaburaQuechua-4-841-1,15419.0,37.0,37.0,imba1240,Spanish,stan1288,4-841,1534.0,FEVER,1. clearly borrowed,1.0,,,1,positive,wold_positive,calentura,kalintura,pos_0015604
skinn,skin,English,the skin or hide,The body,Noun,10120.0,English-4-12-1,7227.0,13.0,13.0,stan1293,Old Norse,noon1243,4-12,763.0,SKIN,1. clearly borrowed,1.0,,,1,positive,wold_positive,skinn,skin,pos_0009690
ˈtu.u̯ɜd̥wu,túksu,Q'eqchi',the pan,Food and drink,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ˈtu.u̯ɜd̥wu,túksu,cognate_external_0000116
jɘrjæk,жӱрöк,Swahili,stingy,Possession,Adjective,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jɘrjæk,жӱрöк,cognate_external_0002066
karpet,karpet,Indonesian,the rug,Basic actions and technology,Noun,9919.0,Indonesian-9-771-2,17342.0,27.0,27.0,indo1316,Dutch,dutc1256,9-771,292.0,RUG,1. clearly borrowed,1.0,,,1,positive,wold_positive,karpet,karpet,pos_0009491
taʔ,tɑʔ,Ceq Wong,the grandfather,Kinship,Noun,8958.0,CeqWong-2-46-1,4496.0,26.0,26.0,chew1245,Jah Hut,jahh1242,2-46,1383.0,GRANDFATHER,4. very little evidence for borrowing,0.25,,,1,positive,wold_positive,taʔ,tɑʔ,pos_0008555
taa,taa'a,Iraqw,the lamp or torch,The house,Noun,1675.0,Iraqw-7-45-1,18934.0,2.0,2.0,iraq1241,Swahili,swah1253,7-45,2131.0,TORCH OR LAMP,1. clearly borrowed,1.0,,,1,positive,wold_positive,taa,taa'a,pos_0001642
jabón,fwawun,Wichí,the soap,Clothing and grooming,Noun,12480.0,Wichi-6-95-1,61840.0,40.0,40.0,wich1264,Spanish,stan1288,6-95,788.0,SOAP,1. clearly borrowed,1.0,,,1,positive,wold_positive,jabón,fwawun,pos_0011930
akʃa,a'šo,Takia,the clock,Time,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akʃa,a'šo,cognate_external_0009800
ǯola,túkschu,Kildin Saami,the workshop,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ǯola,túkschu,noncognate_external_0000408
sʉrəχ,sirds,White Hmong,the pot,Food and drink,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,sʉrəχ,sirds,cognate_external_0000980
huáng tài,"huab tais, fuab tais",White Hmong,the king,Social and political relations,Noun,7676.0,WhiteHmong-19-32-1,61106.0,25.0,25.0,hmon1333,Chinese,mand1415,19-32,1508.0,KING,1. clearly borrowed,1.0,,,1,positive,wold_positive,huáng tài,"huab tais, fuab tais",pos_0007295
jürɐk,iю́ряхъ,Romanian,the voice,Speech and language,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jürɐk,iю́ряхъ,cognate_external_0002218
tuxsu,tuγəɲiː,Selice Romani,the blanket,The house,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,tuxsu,tuγəɲiː,cognate_external_0005775
ǯola,χɛ́mɰuː,Seychelles Creole,the monkey,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ǯola,χɛ́mɰuː,noncognate_external_0005758
ršəg,ā'šəg,Tarifiyt Berber,to hang up,Basic actions and technology,Verb,5431.0,TarifiytBerber-9-341-1,2095.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,9-341,357.0,HANG UP,1. clearly borrowed,1.0,,,1,positive,wold_positive,ršəg,ā'šəg,pos_0005169
"citizen, bourgeois",shimin,Japanese,the citizen,Social and political relations,Noun,13111.0,Japanese-19-37-1,21547.0,21.0,21.0,nucl1643,Indo-European,,19-37,1032.0,CITIZEN,2. probably borrowed,0.75,,,1,positive,wold_positive,"citizen, bourgeois",shimin,pos_0012560
gato,katu7,Zinacantán Tzotzil,the cat,Animals,Noun,6139.0,ZinacantanTzotzil-3-62-2,57073.0,33.0,33.0,tzot1259,Spanish,stan1288,3-62,1208.0,CAT,1. clearly borrowed,1.0,,,1,positive,wold_positive,gato,katu7,pos_0005828
adorare,a adora,Romanian,to worship,Religion and belief,Verb,12305.0,Romanian-22-16-2,44784.0,8.0,8.0,roma1327,Latin,,22-16,257.0,WORSHIP,1. clearly borrowed,1.0,,,1,positive,wold_positive,adorare,a adora,pos_0011755
döşeme,duşumea,Romanian,the floor,The house,Noun,11719.0,Romanian-7-26-1,43567.0,8.0,8.0,roma1327,Turkish,nucl1301,7-26,1632.0,FLOOR,1. clearly borrowed,1.0,,,1,positive,wold_positive,döşeme,duşumea,pos_0011171
akša,ошъ,Ceq Wong,the scar,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akša,ошъ,cognate_external_0004808
"*mhrāw (貓, māo)",mèo,Vietnamese,the cat,Animals,Noun,6443.0,Vietnamese-3-62-1,58506.0,24.0,24.0,viet1252,Old Chinese,,3-62,1208.0,CAT,3. perhaps borrowed,0.5,,,1,positive,wold_positive,"*mhrāw (貓, māo)",mèo,pos_0006132
*gaq[aE]m,kraam,Thai,the molar tooth,The body,Noun,20753.0,Thai-4-272-1,55217.0,23.0,23.0,thai1261,Proto-Austronesian,,4-272,1049.0,MOLAR TOOTH,2. probably borrowed,0.75,,,1,positive,wold_positive,*gaq[aE]m,kraam,pos_0019751
chili,kili,Hawaiian,the chili pepper,Food and drink,Noun,7857.0,Hawaiian-5-821-1,12846.0,30.0,30.0,hawa1245,English,stan1293,5-821,919.0,CHILI PEPPER,1. clearly borrowed,1.0,,,1,positive,wold_positive,chili,kili,pos_0007474
wālidayn,lwaliđin,Tarifiyt Berber,the parents,Kinship,Noun,13453.0,TarifiytBerber-2-37-1,1371.0,6.0,6.0,tari1263,Classical Arabic,,2-37,505.0,PARENTS,1. clearly borrowed,1.0,,,1,positive,wold_positive,wālidayn,lwaliđin,pos_0012897
ɨraːx,djolo,Selice Romani,the rudder,Motion,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ɨraːx,djolo,noncognate_external_0002738
sair,saí,Saramaccan,to be,Miscellaneous function words,Verb,5046.0,Saramaccan-24-01-1,47764.0,36.0,36.0,sara1340,Suriname Portuguese,,24-01,1579.0,BE,1. clearly borrowed,1.0,,,1,positive,wold_positive,sair,saí,pos_0004848
labai,la3ba,Mandarin Chinese,the horn or trumpet,Speech and language,Noun,20231.0,MandarinChinese-18-73-2,33927.0,22.0,22.0,mand1415,Mongolian,halh1238,18-73,2136.0,BRASS INSTRUMENT (HORN OR TRUMPET),1. clearly borrowed,1.0,,,1,positive,wold_positive,labai,la3ba,pos_0019236
ошо,häčvä,Yaqui,the east,Spatial relations,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ошо,häčvä,noncognate_external_0009493
loup,λύκος,Mapudungun,to surrender,Warfare and hunting,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,loup,λύκος,cognate_external_0005389
ašu,ašolt,Tarifiyt Berber,to smell(1),Sense perception,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ašu,ašolt,cognate_external_0003756
akšə̑ptə̑ms,kɵj,Tarifiyt Berber,to imitate,Cognition,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,akšə̑ptə̑ms,kɵj,noncognate_external_0009766
telewizija,telewizija,Lower Sorbian,the television,Modern world,Noun,18258.0,LowerSorbian-23-11-1,29179.0,10.0,10.0,lowe1385,Upper Sorbian,uppe1395,23-11,1788.0,TELEVISION,1. clearly borrowed,1.0,,,1,positive,wold_positive,telewizija,telewizija,pos_0017351
ɯrɑχ,алыҫ,Selice Romani,the nurse,Modern world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ɯrɑχ,алыҫ,cognate_external_0008819
graisse,grease,English,the grease or fat,Food and drink,Noun,10213.0,English-5-791-2,7465.0,13.0,13.0,stan1293,French,stan1290,5-791,323.0,FAT (ORGANIC SUBSTANCE),1. clearly borrowed,1.0,,,1,positive,wold_positive,graisse,grease,pos_0009783
músúmp,jɐraq,Romanian,the soldier,Warfare and hunting,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,músúmp,jɐraq,noncognate_external_0002152
ыраххы,узакъ,English,similar,Spatial relations,Adjective,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ыраххы,узакъ,cognate_external_0003484
takoba,tákòobíi,Hausa,the sword,Warfare and hunting,Noun,11126.0,Hausa-20-27-1,12152.0,4.0,4.0,haus1257,Tamasheq,,20-27,1535.0,SWORD,1. clearly borrowed,1.0,,,1,positive,wold_positive,takoba,tákòobíi,pos_0010600
jirak,čiabu,Romanian,the foal or colt,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,jirak,čiabu,noncognate_external_0009908
kavi,kawii,Thai,the poet,Speech and language,Noun,20984.0,Thai-18-67-1,56558.0,23.0,23.0,thai1261,Sanskrit,sans1269,18-67,1045.0,POET,1. clearly borrowed,1.0,,,1,positive,wold_positive,kavi,kawii,pos_0019982
guntur,guntur,Indonesian,the thunder,The physical world,Noun,9464.0,Indonesian-1-56-1,16458.0,27.0,27.0,indo1316,Balinese,bali1278,1-56,1150.0,THUNDER,3. perhaps borrowed,0.5,,,1,positive,wold_positive,guntur,guntur,pos_0009056
jurak,mū,Romanian,the manner,Cognition,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,jurak,mū,noncognate_external_0006742
mùnsìnà,jөrǽk,Gurindji,to count,Quantity,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mùnsìnà,jөrǽk,noncognate_external_0001337
predicare,a predica,Romanian,to preach,Religion and belief,Verb,12308.0,Romanian-22-22-2,44789.0,8.0,8.0,roma1327,Latin,,22-22,304.0,PREACH,1. clearly borrowed,1.0,,,1,positive,wold_positive,predicare,a predica,pos_0011758
tɐ̞wɐ̞ksɨ,pɜlmu,Selice Romani,the dust,The physical world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,tɐ̞wɐ̞ksɨ,pɜlmu,noncognate_external_0007018
žari,ɨhaːrɨlaː,Sakha,to roast or fry,Food and drink,Verb,17117.0,Sakha-5-23-1,45379.0,19.0,19.0,yaku1245,Russian,russ1263,5-23,2146.0,ROAST OR FRY,1. clearly borrowed,1.0,,,1,positive,wold_positive,žari,ɨhaːrɨlaː,pos_0016296
mand,mánda,Saramaccan,the basket,Basic actions and technology,Noun,4781.0,Saramaccan-9-76-1,47167.0,36.0,36.0,sara1340,Dutch,dutc1256,9-76,1539.0,BASKET,2. probably borrowed,0.75,,,1,positive,wold_positive,mand,mánda,pos_0004621
pèlerine,pelerină,Romanian,the cloak,Clothing and grooming,Noun,11662.0,Romanian-6-41-3,43475.0,8.0,8.0,roma1327,French,stan1290,6-41,326.0,CLOAK,1. clearly borrowed,1.0,,,1,positive,wold_positive,pèlerine,pelerină,pos_0011114
akšə,mǖre,Yaqui,poor,Possession,Adjective,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,akšə,mǖre,noncognate_external_0006754
martes,martis,Imbabura Quechua,Tuesday,Time,Noun,16566.0,ImbaburaQuechua-14-64-1,16017.0,37.0,37.0,imba1240,Spanish,stan1288,14-64,1695.0,TUESDAY,1. clearly borrowed,1.0,,,1,positive,wold_positive,martes,martis,pos_0015767
ыраххы,ebure,Kildin Saami,the spectacles/glasses,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ыраххы,ebure,noncognate_external_0008555
zăbja se,a zâmbi,Romanian,to smile,Emotions and values,Verb,12103.0,Romanian-16-251-1,44362.0,8.0,8.0,roma1327,Bulgarian,bulg1262,16-251,1451.0,SMILE,1. clearly borrowed,1.0,,,1,positive,wold_positive,zăbja se,a zâmbi,pos_0011554
dsjöllo,d̬jǿlɣɔː,Thai,the vagina,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,dsjöllo,d̬jǿlɣɔː,cognate_external_0008386
circumcision,sirkonsizyon,Seychelles Creole,the circumcision,Religion and belief,Noun,19544.0,SeychellesCreole-22-5-1,51510.0,7.0,7.0,sese1246,French,stan1290,22-5,393.0,CIRCUMCISION,1. clearly borrowed,1.0,,,1,positive,wold_positive,circumcision,sirkonsizyon,pos_0018592
buhaya,bahayaʔ,Ceq Wong,the crocodile or alligator,Animals,Noun,8979.0,CeqWong-3-97-1,4570.0,26.0,26.0,chew1245,Malayo-Polynesian,,3-97,1857.0,CROCODILE,1. clearly borrowed,1.0,,,1,positive,wold_positive,buhaya,bahayaʔ,pos_0008576
tuːxsu,φράτηρ,Kali'na,Saturday,Time,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,tuːxsu,φράτηρ,noncognate_external_0005669
ribut,rìvotra,Malagasy,the air,The physical world,Noun,2954.0,Malagasy-1-71-1,29340.0,28.0,28.0,plat1254,Malay,stan1306,1-71,27.0,AIR,1. clearly borrowed,1.0,,,1,positive,wold_positive,ribut,rìvotra,pos_0002867
jabón,saabum,Yaqui,the soap,Clothing and grooming,Noun,6989.0,Yaqui-6-95-1,63303.0,32.0,32.0,yaqu1251,Spanish,stan1288,6-95,788.0,SOAP,1. clearly borrowed,1.0,,,1,positive,wold_positive,jabón,saabum,pos_0006676
